,Unnamed: 0,entity_term,entity_name
25975,25975,"Vulvar and perineal hematoma, with delivery",adverse
25976,25976,Perineal hematoma,adverse
25977,25977,Perineal repair breakdown,adverse
25978,25978,Abscess perinephric,adverse
25979,25979,Peri-nephric abscess,adverse
25980,25980,Peri-nephric abscess NOS,adverse
25981,25981,Perinephric abscess,adverse
25982,25982,Periodontal destruction,adverse
25983,25983,Gingival and periodontal diseases,adverse
25984,25984,Gingival reaction,adverse
25985,25985,Other specified periodontal diseases,adverse
25986,25986,Periodontal disease,adverse
25987,25987,Periodontal disorder NOS,adverse
25988,25988,Unspecified gingival and periodontal disease,adverse
25989,25989,Acute apical periodontitis of pulpal origin,adverse
25990,25990,Acute periodontitis,adverse
25991,25991,Chronic apical periodontitis,adverse
25992,25992,Chronic periodontitis,adverse
25993,25993,Periodontal infection,adverse
25994,25994,Periodontitis,adverse
25995,25995,Periodontosis,adverse
25996,25996,Pyorrhea,adverse
25997,25997,Pyorrhoea,adverse
25998,25998,Pericementitis,adverse
25999,25999,Acute apical periodontitis,adverse
26000,26000,Periapical periodontitis,adverse
26001,26001,Dermatitis perioral,adverse
26002,26002,Peri-oral dermatitis,adverse
26003,26003,Perioral dermatitis,adverse
26004,26004,Rosacea-like dermatitis,adverse
26005,26005,Periorbital haematoma,adverse
26006,26006,Periorbital hematoma,adverse
26007,26007,Edema periorbital,adverse
26008,26008,Oedema periorbital,adverse
26009,26009,Periorbital oedema,adverse
26010,26010,Periorbital edema,adverse
26011,26011,Orbital periostitis,adverse
26012,26012,Periosteitis,adverse
26013,26013,Periostitis,adverse
26014,26014,Periostitis without mention of osteomyelitis,adverse
26015,26015,"Periostitis, without mention of osteomyelitis, involving forearm",adverse
26016,26016,"Periostitis, without mention of osteomyelitis, involving hand",adverse
26017,26017,Periostitis hypertrophic,adverse
26018,26018,Collapse circulatory peripheral,adverse
26019,26019,Collapse peripheral circulatory,adverse
26020,26020,Collapse peripheral vascular,adverse
26021,26021,Failure peripheral circulatory,adverse
26022,26022,Peripheral circulatory failure,adverse
26023,26023,Peripheral shutdown,adverse
26024,26024,Cold extremities,adverse
26025,26025,Cold feet,adverse
26026,26026,Cold hands,adverse
26027,26027,Cold hands & feet,adverse
26028,26028,Coldness of limbs,adverse
26029,26029,Coldness of lower extremities,adverse
26030,26030,Coldness of skin,adverse
26031,26031,Fingers cold feeling of,adverse
26032,26032,Peripheral coldness,adverse
26033,26033,Ischaemia peripheral,adverse
26034,26034,Ischaemic feet,adverse
26035,26035,Ischaemic foot,adverse
26036,26036,Ischemia peripheral,adverse
26037,26037,Ischemic feet,adverse
26038,26038,Ischemic foot,adverse
26039,26039,Peripheral ischaemia,adverse
26040,26040,Peripheral ischaemia NOS,adverse
26041,26041,Peripheral ischemia,adverse
26042,26042,Peripheral ischemia NOS,adverse
26043,26043,Critical limb ischemia,adverse
26044,26044,Critical limb ischaemia,adverse
26045,26045,Leg ischaemia,adverse
26046,26046,Leg ischemia,adverse
26047,26047,Peripheral arterial ischemia,adverse
26048,26048,Peripheral arterial ischaemia,adverse
26049,26049,Limb ischaemia,adverse
26050,26050,Acute limb ischaemia,adverse
26051,26051,Acute limb ischemia,adverse
26052,26052,Limb ischemia,adverse
26053,26053,Lower limb ischemia,adverse
26054,26054,Lower limb ischaemia,adverse
26055,26055,Motor peripheral neuropathy,adverse
26056,26056,Peripheral motor neuropathy,adverse
26057,26057,Motor polyneuropathy,adverse
26058,26058,"Injury to cutaneous sensory nerve, lower limb",adverse
26059,26059,"Injury to cutaneous sensory nerve, upper limb",adverse
26060,26060,"Injury to digital nerve, upper limb",adverse
26061,26061,Injury to multiple nerves in several parts,adverse
26062,26062,Injury to other and unspecified nerves,adverse
26063,26063,Injury to other specified nerve(s),adverse
26064,26064,"Nerve injury, peripheral",adverse
26065,26065,Peripheral nerve injury,adverse
26066,26066,Peripheral neurapraxia,adverse
26067,26067,Malignant peripheral nerve sheath tumor,adverse
26068,26068,Neurilemmoma malignant,adverse
26069,26069,Neurilemoma malignant,adverse
26070,26070,Peripheral nerve sheath tumor malignant,adverse
26071,26071,Peripheral nerve sheath tumour malignant,adverse
26072,26072,Schwannoma malignant,adverse
26073,26073,Malignant peripheral nerve sheath tumour,adverse
26074,26074,Function tests NOS peripheral nervous system abnormal,adverse
26075,26075,Peripheral nervous system function test abnormal,adverse
26076,26076,Peripheral neuroepithelioma of bone metastatic,adverse
26077,26077,Peripheral neuroepithelioma of bone recurrent,adverse
26078,26078,Peripheral sensory neuropathy,adverse
26079,26079,Sensory peripheral neuropathies,adverse
26080,26080,Sensory peripheral neuropathy,adverse
26081,26081,Sensory polyneuropathy axonal,adverse
26082,26082,Sensory neuropathy,adverse
26083,26083,Sensory polyneuropathy,adverse
26084,26084,Lymphoepithelioid lymphoma (Kiel Classification),adverse
26085,26085,Peripheral T-cell lymphoma unspecified,adverse
26086,26086,Peripheral T-cell lymphoma unspecified NOS,adverse
26087,26087,Pleomorphic small T-cell lymphoma (Kiel Classification),adverse
26088,26088,Subcutaneous panniculitic T-cell lymphoma (Provisional subtype),adverse
26089,26089,T-zone lymphoma (Kiel Classification),adverse
26090,26090,Lymphoepithelioid lymphoma (Kiel Classification) recurrent,adverse
26091,26091,Peripheral T-cell lymphoma unspecified recurrent,adverse
26092,26092,Pleomorphic small T-cell lymphoma (Kiel Classification) recurrent,adverse
26093,26093,Subcutaneous panniculitic T-cell lymphoma (Provisional subtype) recurrent,adverse
26094,26094,T-immunoblastic lymphoma (Peripheral T-cell lymphoma unspecified) recurrent,adverse
26095,26095,T-zone lymphoma (Kiel Classification) recurrent,adverse
26096,26096,Lymphoepithelioid lymphoma (Kiel Classification) refractory,adverse
26097,26097,Peripheral T-cell lymphoma unspecified refractory,adverse
26098,26098,Pleomorphic small T-cell lymphoma (Kiel Classification) refractory,adverse
26099,26099,Subcutaneous panniculitic T-cell lymphoma (Provisional subtype) refractory,adverse
26100,26100,T-immunoblastic lymphoma (Peripheral T-cell lymphoma unspecified) refractory,adverse
26101,26101,T-zone lymphoma (Kiel Classification) refractory,adverse
26102,26102,Lymphoepithelioid lymphoma (Kiel Classification) stage I,adverse
26103,26103,Peripheral T-cell lymphoma unspecified stage I,adverse
26104,26104,T-zone lymphoma (Kiel Classification) stage I,adverse
26105,26105,Lymphoepithelioid lymphoma (Kiel Classification) stage II,adverse
26106,26106,Peripheral T-cell lymphoma unspecified stage II,adverse
26107,26107,T-zone lymphoma (Kiel Classification) stage II,adverse
26108,26108,Lymphoepithelioid lymphoma (Kiel Classification) stage III,adverse
26109,26109,Peripheral T-cell lymphoma unspecified stage III,adverse
26110,26110,T-zone lymphoma (Kiel Classification) stage III,adverse
26111,26111,Lymphoepithelioid lymphoma (Kiel Classification) stage IV,adverse
26112,26112,Peripheral T-cell lymphoma unspecified stage IV,adverse
26113,26113,T-zone lymphoma (Kiel Classification) stage IV,adverse
26114,26114,Circulatory disorder peripheral,adverse
26115,26115,Disorder peripheral vascular,adverse
26116,26116,Disorder vascular peripheral,adverse
26117,26117,Other peripheral vascular disease,adverse
26118,26118,"Other peripheral vascular disease, other",adverse
26119,26119,Other specified peripheral vascular disease,adverse
26120,26120,Other specified peripheral vascular diseases,adverse
26121,26121,Peripheral angiopathy in diseases classified elsewhere,adverse
26122,26122,Peripheral vascular disease,adverse
26123,26123,Peripheral vascular disease NOS,adverse
26124,26124,"Peripheral vascular disease, unspecified",adverse
26125,26125,Peripheral vascular disorder,adverse
26126,26126,Peripheral vascular disorder NOS,adverse
26127,26127,Vascular disorder peripheral,adverse
26128,26128,Dilatation periportal sinus,adverse
26129,26129,Periportal sinus dilatation,adverse
26130,26130,Peristalsis visible,adverse
26131,26131,Visible peristalsis,adverse
26132,26132,Acute appendicitis with peritoneal abscess,adverse
26133,26133,Intra-peritoneal abscess,adverse
26134,26134,Peritoneal abscess,adverse
26135,26135,Female pelvic peritoneal adhesions,adverse
26136,26136,Pelvic peritoneal adhesions,adverse
26137,26137,Pelvic peritoneal adhesions (female),adverse
26138,26138,Peritoneal adhesions,adverse
26139,26139,Chlamydia trachomatis infection of peritoneum,adverse
26140,26140,Peritoneal chlamydia infection,adverse
26141,26141,Peritoneal fibrosis,adverse
26142,26142,Haemoperitoneum,adverse
26143,26143,Hemoperitoneum,adverse
26144,26144,Hemoperitoneum (nontraumatic),adverse
26145,26145,Hemorrhage intraperitoneal,adverse
26146,26146,Hemorrhage peritoneal,adverse
26147,26147,Peritoneal haemorrhage,adverse
26148,26148,Peritoneal hemorrhage,adverse
26149,26149,Haemorrhage intraperitoneal,adverse
26150,26150,Haemorrhage peritoneal,adverse
26151,26151,Hemoperitoneum (non-traumatic),adverse
26152,26152,Haemoperitoneum (non-traumatic),adverse
26153,26153,Abdominal apoplexy,adverse
26154,26154,Peritoneal bleeding,adverse
26155,26155,Peritoneal mesothelioma malignant recurrent,adverse
26156,26156,Acute appendicitis with generalized peritonitis,adverse
26157,26157,"Acute or unspecified pelvic peritonitis, female",adverse
26158,26158,"Other chronic pelvic peritonitis, female",adverse
26159,26159,Other specified peritonitis,adverse
26160,26160,Other suppurative peritonitis,adverse
26161,26161,Peritonitis,adverse
26162,26162,Peritonitis in infectious diseases classified elsewhere,adverse
26163,26163,Peritonitis perforative,adverse
26164,26164,Peritonitis suppurative,adverse
26165,26165,"Peritonitis, unspecified",adverse
26166,26166,"Suppurative peritonitis, other",adverse
26167,26167,Unspecified peritonitis,adverse
26168,26168,Pelvic peritonitis,adverse
26169,26169,Ascites infection,adverse
26170,26170,Peritoneal infection,adverse
26171,26171,Fecal peritonitis,adverse
26172,26172,Acute peritonitis,adverse
26173,26173,Recurrent peritonitis,adverse
26174,26174,Infectious peritonitis,adverse
26175,26175,Recurrent infectious peritonitis,adverse
26176,26176,Faecal peritonitis,adverse
26177,26177,Panperitonitis,adverse
26178,26178,Gonococcal peritonitis,adverse
26179,26179,Peritonitis gonococcal,adverse
26180,26180,Peritonitis pneumococcal,adverse
26181,26181,Pneumococcal peritonitis,adverse
26182,26182,Peritonitis syphilitic,adverse
26183,26183,Syphilitic peritonitis,adverse
26184,26184,Abscess peritonsillar,adverse
26185,26185,Peritonsillar abscess,adverse
26186,26186,Peritonsillar abscess NOS,adverse
26187,26187,Quinsy,adverse
26188,26188,Tonsillar abscess,adverse
26189,26189,Phlegmonous angina,adverse
26190,26190,Addison's anemia,adverse
26191,26191,Addison-Biermer anemia,adverse
26192,26192,Addisonian anemia,adverse
26193,26193,Addisonian pernicious anaemia,adverse
26194,26194,Anaemia pernicious,adverse
26195,26195,Anemia pernicious type,adverse
26196,26196,Pernicious anaemia,adverse
26197,26197,Pernicious anaemia NOS,adverse
26198,26198,Pernicious anemia,adverse
26199,26199,Addisonian pernicious anemia,adverse
26200,26200,Addison-Biermer anaemia,adverse
26201,26201,Addisonian anaemia,adverse
26202,26202,Addison's anaemia,adverse
26203,26203,Anaemia pernicious type,adverse
26204,26204,Injury to peroneal nerve,adverse
26205,26205,Peroneal nerve injury,adverse
26206,26206,Foot drop,adverse
26207,26207,Footdrop,adverse
26208,26208,Palsy peroneal,adverse
26209,26209,Paralysis peroneal,adverse
26210,26210,Peroneal nerve palsy,adverse
26211,26211,Delusion of persecution,adverse
26212,26212,Persecutory delusion,adverse
26213,26213,Delusion of observation,adverse
26214,26214,Perseveration,adverse
26215,26215,Persistent foetal circulation,adverse
26216,26216,Newborn persistent pulmonary hypertension,adverse
26217,26217,Persistent fetal circulation,adverse
26218,26218,Attitude change,adverse
26219,26219,Attitude changed,adverse
26220,26220,Character change,adverse
26221,26221,Character change in,adverse
26222,26222,Cognitive or personality change of other type,adverse
26223,26223,Personality change,adverse
26224,26224,Organic personality syndrome,adverse
26225,26225,Personality syndrome organic,adverse
26226,26226,Adaptability diminished,adverse
26227,26227,Aggressive personality,adverse
26228,26228,Asthenic personality disorder,adverse
26229,26229,Disorder personality,adverse
26230,26230,Immature personality,adverse
26231,26231,Inadequate personality,adverse
26232,26232,Introverted personality,adverse
26233,26233,Manipulative personality,adverse
26234,26234,Other personality disorder,adverse
26235,26235,Other personality disorders,adverse
26236,26236,Passive-aggressive personality,adverse
26237,26237,Personality disorder,adverse
26238,26238,Personality disorder NOS,adverse
26239,26239,Personality disorders,adverse
26240,26240,Unpleasant personality,adverse
26241,26241,Unspecified personality disorder,adverse
26242,26242,Identity disorder of childhood or adolescence,adverse
26243,26243,Introverted disorder of childhood,adverse
26244,26244,Personality disorder of childhood,adverse
26245,26245,Shyness disorder of childhood,adverse
26246,26246,Bordetella pertussis laryngotracheobronchitis,adverse
26247,26247,Modified Pertussis,adverse
26248,26248,Pertussis,adverse
26249,26249,Whooping cough,adverse
26250,26250,Whooping cough due to other specified organism,adverse
26251,26251,"Whooping cough, unspecified organism",adverse
26252,26252,Petechia,adverse
26253,26253,Petechiae,adverse
26254,26254,Petechial rash,adverse
26255,26255,Rash petechial,adverse
26256,26256,Capillary haemorrhage,adverse
26257,26257,Capillary hemorrhage,adverse
26258,26258,Abscences,adverse
26259,26259,Absence attacks,adverse
26260,26260,Absence seizure,adverse
26261,26261,Convulsion petit mal,adverse
26262,26262,Epilepsy petit mal,adverse
26263,26263,Petit mal,adverse
26264,26264,Petit mal convulsion,adverse
26265,26265,Petit mal epilepsy,adverse
26266,26266,"Petit mal status, epileptic",adverse
26267,26267,Status epilepticus petit mal,adverse
26268,26268,Atypical petit mal,adverse
26269,26269,Petroleum distillate poisoning,adverse
26270,26270,Toxic effect of petroleum products,adverse
26271,26271,Acute petrositis,adverse
26272,26272,Chronic petrositis,adverse
26273,26273,Petrositis,adverse
26274,26274,"Petrositis, unspecified",adverse
26275,26275,Peutz-Jeghers syndrome,adverse
26276,26276,Periorificial lentiginosis,adverse
26277,26277,Peyronie's disease,adverse
26278,26278,Peyronies disease,adverse
26279,26279,Indurated penis plastica,adverse
26280,26280,Fibrous cavernitis,adverse
26281,26281,Penile induration,adverse
26282,26282,Fibrosis of the corpora cavernosa,adverse
26283,26283,pH semen decreased,adverse
26284,26284,pH semen low,adverse
26285,26285,pH semen high,adverse
26286,26286,pH semen increased,adverse
26287,26287,pH urine abnormal,adverse
26288,26288,pH urine decreased,adverse
26289,26289,pH urine low,adverse
26290,26290,Urine pH decreased,adverse
26291,26291,pH urine high,adverse
26292,26292,pH urine increased,adverse
26293,26293,Urine pH increased,adverse
26294,26294,Phacolytic glaucoma,adverse
26295,26295,Infection by dematiacious fungi (Phaehyphomycosis),adverse
26296,26296,Phaehyphomycosis,adverse
26297,26297,Phaeochromocytoma,adverse
26298,26298,Phaeochromocytoma aggravated,adverse
26299,26299,Pheochromocytoma,adverse
26300,26300,"Malignant neoplasm of pharynx, unspecified",adverse
26301,26301,Malignant neoplasm of Waldeyer's ring,adverse
26302,26302,Pharyngeal cancer,adverse
26303,26303,Pharyngeal cancer stage unspecified,adverse
26304,26304,Pharynx neoplasm malignant,adverse
26305,26305,Pharyngeal cancer recurrent,adverse
26306,26306,Malignant neoplasm of pharynx stage 0,adverse
26307,26307,Malignant neoplasm of Waldeyer's ring stage 0,adverse
26308,26308,Pharyngeal cancer stage 0,adverse
26309,26309,Pharynx neoplasm malignant stage 0,adverse
26310,26310,Malignant neoplasm of pharynx stage I,adverse
26311,26311,Malignant neoplasm of Waldeyer's ring stage I,adverse
